GDS_SS,GDS_TS,GDS_TSS,GDS_DTSS,LMS,SRR,PRR,SPRR,MW,LRI
0.26426298651363506,0.8495798012884869,0.8495798012884869,0.8495798012884869,0.84378630807824,0.6552915813363575,0.6362254095872282,0.6540302166477883,0.8600642646168516,0.6520910273190321
0.7893521812117503,0.7426570748976415,0.6368569269550332,0.6368569269550332,0.7426570748976415,0.6813688785692041,0.46878469232733444,0.6087744474143789,0.2954130690925441,0.8683081938569177
0.44552483301918766,0.7051520623348426,0.7051520623348426,0.704301911263813,0.6212827310502897,0.7702832035241363,0.768088509169009,0.7547090401040744,0.6474400938153066,0.7233099747388329
0.7279615196323515,0.7969440441883284,0.6359961270885596,0.7864708523902236,0.8053539678312136,0.3600223792814234,0.24473115695671754,0.4394110696087958,0.8503282459627325,0.7214195817478589
0.08960529675194145,0.8447637072749842,0.8447637072749842,0.8246994496858824,0.793911673563932,0.16012492884976115,0.16315435378220913,0.2807349629755776,0.8289110400988283,0.41844118606949066
0.18298307801837735,0.7503146005634013,0.7503146005634013,0.7485603940792818,0.8409706843872825,0.25920992192717224,0.40538892708269436,0.3467976388975395,0.7984957239149358,0.6089554101057357
0.372205887206007,0.3439835094789631,0.3439835094789631,0.3439835094789631,0.37630452037145345,0.15469993095040432,0.3045369237089044,0.31879420248188833,0.5279222121856334,0.6617638985254797
0.7381256413092682,0.8501854839192657,0.8501854839192657,0.8501854839192657,0.8394712497864432,0.7247527750320305,0.6938799620332198,0.7621125070614206,0.6800307990146047,0.7922697476915064
0.24873969677938507,0.3949329094447116,0.4611422470330936,0.3949329094447116,0.3949329094447116,0.28932684239873857,0.08508543494049456,0.10997132933936402,0.10997132933936402,0.11458202415614135
0.738628129147739,0.7468526159573325,0.7468526159573325,0.7457190811959596,0.775706238444473,0.5428870916561135,0.6530215325110496,0.6693786163104496,0.7002186541960321,0.7174822109510002
0.5798511410312723,0.6239149704218536,0.5912607118748677,0.5912607118748677,0.6239149704218536,0.22682936622907887,0.22682936622907887,0.11703480061171367,0.5510173030924955,0.6049843728156111
