GDS_SS,GDS_TS,GDS_TSS,GDS_DTSS,LMS,SRR,PRR,SPRR,MW,LRI
0.586857070072101,0.5599766403708502,0.5599766403708502,0.5538554206124408,0.5565553732731219,0.3043858225975009,0.3561320244480193,0.46069220200344774,0.48976208512311376,0.4479971150108782
0.5717318426029682,0.8888299953016324,0.8888299953016324,0.8888299953016324,0.9363340106503703,0.5472283370580096,0.5500212636476933,0.5608833028829047,0.7743636922467311,0.7711575052838051
0.804451727515787,0.7939071795111853,0.5697337206187991,0.5697337206187991,0.7939071795111853,0.5467625435039487,0.5492536285000167,0.5550333115433698,0.6876119489166075,0.6652414971475319
0.8458219072763039,0.9110122176404021,0.9110122176404021,0.9214790709828311,0.8997633971233632,0.28281386283240895,0.3769386382447322,0.4319596577678979,0.7071519461447364,0.7857985305444682
0.21356210370856268,0.71093608610344,0.6055263668881657,0.71093608610344,0.641909696066236,0.4567125394987649,0.49780329170692655,0.6616819564012888,0.7385384567939284,0.7280711067134146
0.35065018838202405,0.6041912934033781,0.6041912934033781,0.5660141457790169,0.5207324637066146,0.46465689143511807,0.4487863157874456,0.442598416730109,0.38938256858240006,0.698462664410085
0.22403410839886645,0.22403410839886645,0.4699523157654285,0.4699523157654285,0.22403410839886645,0.47953630276547266,0.5542811974266468,0.4214993817727613,0.6725941423790283,0.788121997535567
0.6751001718678331,0.598652632288363,0.598652632288363,0.5989241749561135,0.5911674651537703,0.6417073922016442,0.6524740979724848,0.6352410846557202,0.6063538490264608,0.6246476966654604
0.469182974937575,0.6133425367878678,0.6133425367878678,0.5845700647744299,0.6472819658420976,0.4488530964509597,0.5367077571527038,0.6151380198295694,0.6920523668631565,0.8355132821896081
0.4275534278378792,0.5765959854924134,0.5427028591734034,0.5119785872176269,0.6170457329530794,0.5221984057615765,0.5575840655551306,0.48427121774554865,0.6932004809220257,0.8070426270419737
0.8139472582559596,0.7945470180723678,0.7769615554332066,0.8339128287864361,0.757484723037816,0.5609268612792904,0.6212465044371753,0.5302525699619532,0.7032308928186174,0.4419843027631314
