LRI,PRR,SPRR,SRR1,SRR2,SRR3,SRR4,SRR5
0.75,0.75,0.5,0.5,0.25,0.75,0.5,0.5
0.75,0.625,0.625,0.25,0.375,0.625,0.5,0.25
0.7340558174003321,0.632972091299834,0.632972091299834,0.3934976433970119,0.4308046390988379,0.632972091299834,0.40433490440199216,0.3934976433970119
0.7251832117734499,0.6374083941132751,0.6374083941132751,0.38557627637877745,0.5057461676230132,0.5496335764531005,0.4827614971309606,0.4294636852088648
0.7192229286114579,0.6064364106948916,0.6743406606936505,0.4481592495796932,0.5560890713178706,0.527602017777705,0.5354455360426652,0.41967219603952766
0.7148175151046858,0.5556032072703396,0.6736974049580566,0.4664751550673403,0.5653579959725137,0.51131787094677,0.5185039234783154,0.41243503004159654
0.7113673985316624,0.5874452368364155,0.6493095538096857,0.4808193270674766,0.5487329071134454,0.52244896151109,0.5291201172186343,0.45453538146512124
0.7295044238611386,0.5714774147438638,0.6085083977233418,0.4924975570684491,0.5142517619316339,0.5524571977156241,0.5377632338957872,0.4678652356579672
0.7446876732947622,0.5768205045495248,0.5930624828577985,0.4835634733973773,0.5228069980246856,0.5588679157004357,0.526288332101692,0.4790242045322561
0.7407211095449886,0.5813882555323966,0.5968044967069609,0.4759258197262075,0.513174215747421,0.5643483707257306,0.5334251230404864,0.4885638890401535
0.7527896570310039,0.6008732036029668,0.6000563422935998,0.4537730970533099,0.5048032364303914,0.5846264672804855,0.5551425912404078,0.46582290737178106
0.7490875804162458,0.6037013966322804,0.6172482913440446,0.462924524589253,0.5117610860977939,0.5881530413385018,0.5312792720942313,0.4744563626357028
0.7457924281532652,0.5928921991229678,0.6325505380865327,0.4577435251595848,0.5179541437956342,0.5646389387038969,0.5366920012100463,0.468814325339474
0.7428328472883206,0.583183787626064,0.6338266008938254,0.46555798305839713,0.5235165134815335,0.5435194629832902,0.541553509340722,0.451279026083976
0.7284312980222613,0.5626739951539123,0.6232586552689442,0.4726307060192727,0.5402737993187853,0.5361274984069198,0.5225077979804027,0.4471310340913541
0.7263801386493466,0.5661275176344363,0.6025606796727649,0.4901442642903202,0.5223316916255839,0.551532373472103,0.5383649735867372,0.4544216559337011
0.7349925316487514,0.5483082239414361,0.5835946245270829,0.5061923608987209,0.5058909048270025,0.5551563128155615,0.5319114469514321,0.47159414877785877
0.7429241724264267,0.5618273029780243,0.5761043350093737,0.49104208609314265,0.5206795289826807,0.5485171784529229,0.5259680285514664,0.4874092706036358
0.7407476516440206,0.5648195992983557,0.5786891402031895,0.4960547146299832,0.5153323453281279,0.551889368691324,0.5299838104323837,0.4925255859622886
0.7546865194624377,0.5544502593115666,0.5864238497472396,0.48694780687671513,0.5242302017377417,0.5417574106180493,0.5477920233109936,0.4834834683385733
0.7590393454837141,0.5623560641649797,0.6026342839660345,0.49605137073959876,0.5326722292752225,0.5498884365312926,0.5380720382205264,0.49264850319319486
0.7460015597474854,0.5698733396502719,0.5922830199394671,0.49611919513177977,0.5406993748765039,0.5404431717278508,0.5460064329618367,0.5013631240460924
0.7502309440517636,0.5687098631906897,0.5990720057078104,0.5045094260529542,0.5483472913476101,0.5314441327353762,0.5535659804329377,0.493014815586102
0.7623492425845761,0.559517971572832,0.6055520879230598,0.5125178956578927,0.5394845140383953,0.5309359103906827,0.5446188549744038,0.4931277150841045
0.766082042602117,0.5664366590675457,0.5960406314101324,0.5280283583910959,0.5310107863492158,0.5461570798497329,0.5360644817693235,0.5010891998048017
0.7772969497737933,0.5577810123620203,0.5869326101600296,0.5199596240541348,0.5228964779091013,0.5530921959191825,0.5431538215492736,0.5163534289792631
0.7880515667780617,0.57180226817798,0.5856389572175661,0.5122220524296129,0.537436854001772,0.5597426760404487,0.5425116451769895,0.5086695215074812
0.7911259193518514,0.5780133582007096,0.5916493434185457,0.5192973648806403,0.5513990165917454,0.5661286927543704,0.549147601290221,0.5157963640992032
0.7940816770498171,0.5698339449019063,0.5974278755988653,0.5119488361449717,0.557747127405253,0.5581174582514797,0.5413766646340487,0.5084973777001337
0.8107429980432069,0.5757772451968349,0.589173636969005,0.5186918940680761,0.5638574227132498,0.5642226369599646,0.5477131390537237,0.5152881219847026
0.8267975307552526,0.5815040965695619,0.5947196419733056,0.5319391930634636,0.5697451873113517,0.5566058386001097,0.55381884555143,0.5218315543031247
0.815884290146644,0.5936277017078133,0.6000691040804894,0.5381173201327256,0.5754242975157495,0.5492589692459515,0.5465087628646037,0.5149436850274723
0.8182620131858059,0.5859614234518207,0.5923196397083408,0.5440822054224437,0.5679931032380504,0.5615371113713628,0.5394509920877263,0.5276649845670264
0.814238205957465,0.5911961399687236,0.5848309041728333,0.5372033388901933,0.5608119296773757,0.567080626046465,0.5452737429981867,0.5336367467332768
0.8103464665374499,0.5838743653427939,0.5961649799748452,0.5305502477927801,0.5538664537531796,0.5724421936768863,0.5570977215573065,0.5270278267360959
0.8005103394329808,0.5949944584859833,0.6010668000607352,0.5362485109710012,0.5532126133186711,0.583701052518736,0.5624737468569986,0.5327688456770181
0.8088361493837672,0.6057664606581761,0.5998638330734066,0.529865710137151,0.5585305859487482,0.5946074766232047,0.5557787951191245,0.5264274622272456
0.7993910012024996,0.610370105289967,0.6103751331512003,0.5295169546345697,0.5636858254078008,0.5993414297950417,0.5668048962680278,0.5377963122613127
0.8074212165331985,0.6148359513741156,0.6205718038428439,0.5291786382526379,0.5629558734768154,0.5924719194888312,0.5660391942814732,0.5430939820679456
0.8039611960891979,0.6135434747391538,0.6248422615898365,0.5401052157901244,0.5735022888194624,0.5858036583419747,0.5596684329969863,0.5369814687477535
0.8006004395948758,0.6067598120749449,0.6179336735345745,0.5451900568903176,0.5837461398105964,0.5848549675034087,0.5700652384487392,0.5365725819791045
0.8027670919134249,0.6055997724344858,0.6112192784589129,0.5555649101387864,0.5774032224807134,0.5839329433439364,0.574736859319153,0.5361751885777382
0.8102153212890477,0.5991304191343159,0.6100311723220029,0.5496300570419684,0.5712350803959366,0.5883776028510718,0.5739384786567279,0.5464713008095751
0.8017031121676299,0.6085950516362691,0.6088751730165473,0.5543616919984151,0.5652336233337769,0.5979552055949374,0.57316167306455,0.5459830683357605
0.7985846688344367,0.6178087312646577,0.6180859572732423,0.55896786858247,0.5697274261953731,0.607278860081442,0.5775735305539207,0.5506758474838872
0.7955473885243777,0.6166103504461785,0.6270570145200686,0.5532819031649271,0.5690181408208727,0.6061875918301857,0.5869566906607754,0.5603326177646792
0.7975948056672297,0.6204496681991929,0.6307917179130308,0.562762471042826,0.5783411238065649,0.610131284550642,0.5860858941575682,0.5647355086304131
0.7985977564881901,0.6173752386810357,0.6326212052977058,0.5649290544650939,0.5903408393572,0.6120631477595666,0.5980472331052349,0.5668923153289424
0.8044903166650775,0.624156647365867,0.6393278365495594,0.5768724332618672,0.5923501091659901,0.6090611399393664,0.6049234405442466,0.5641118584919995
0.8005839424769903,0.6259816348655056,0.636223443983623,0.5789270193404491,0.5991852532137301,0.6158151400156785,0.6019861058554877,0.5759398325072742
0.8063507690845888,0.6422040113799291,0.6475885490713471,0.5761435217225459,0.6059204104624719,0.6320863973272518,0.6135158250412576,0.5875947829180483
0.8167960894963274,0.639146080980652,0.6445049795586405,0.5876850011855643,0.6030352487228023,0.6290766431446154,0.6248793518593466,0.5990817358457301
0.8223765802850507,0.6502808680039642,0.6603309152971462,0.594346076906912,0.6143403497258092,0.6402589219016794,0.6407978503705296,0.6151219068406304
0.8185341170143559,0.647242502842745,0.6572455924057111,0.6102586167650472,0.6301594685639731,0.6512845501093792,0.6378037935563928,0.6122478180220802
0.8193742066082566,0.6535050436451008,0.65420289824341,0.6213218361159191,0.6272421686102371,0.6482694523719243,0.6348511044828242,0.6094134393920788
0.8247904423201645,0.6642698175908827,0.6649644707133151,0.6184714617329474,0.6243646341258501,0.6544706477938093,0.6319386632647089,0.6157928905545225
0.821040329261223,0.6612495511210132,0.6710345388368563,0.6156594287773969,0.6351660459169314,0.6514949356649425,0.6381588913627603,0.6129930363831092
0.821040329261223,0.6703040947576758,0.6800890824735187,0.6247139724140593,0.6351660459169314,0.660549479301605,0.6472134349994229,0.6220475800197718
0.8300569131501395,0.6838289705910505,0.6936139583068935,0.6382388482474342,0.6441826298058478,0.6740743551349798,0.6607383108327975,0.6355724558531465
0.8390364843280036,0.6928085417689146,0.7025935294847576,0.6382388482474342,0.6531622009837119,0.6830539263128439,0.6697178820106616,0.6445520270310107
0.8524516825211136,0.701752007230988,0.711536994946831,0.6471823137095075,0.6621056664457853,0.6964691245059539,0.6697178820106616,0.653495492493084
0.8658140260964994,0.701752007230988,0.711536994946831,0.6560905427597646,0.6754680100211711,0.6964691245059539,0.6830802255860474,0.653495492493084
0.8746878525228958,0.7150627468705827,0.7248477345864256,0.6694012823993594,0.6754680100211711,0.6964691245059539,0.6919540520124439,0.653495492493084
0.8746878525228958,0.7150627468705827,0.7248477345864256,0.6694012823993594,0.6887283461569517,0.7053093485964743,0.6919540520124439,0.6667558286288646
0.8746878525228958,0.7326775276976107,0.7336551249999397,0.6782086728128734,0.7019394317772227,0.7229241294235024,0.700761442425958,0.6755632190423787
0.8746878525228958,0.7458404709543831,0.746818068256712,0.6782086728128734,0.7107147272817377,0.7360870726802747,0.700761442425958,0.6755632190423787
0.8790598080677103,0.7545843820440121,0.7643058904359701,0.6913245394473169,0.7194586383713667,0.7448309837699038,0.718249264605216,0.6930510412216367
0.8790598080677103,0.7632975924448543,0.7730191008368122,0.7087509602490012,0.7368850591730509,0.7448309837699038,0.718249264605216,0.7017642516224789
0.8790598080677103,0.7763223445560453,0.7730191008368122,0.7174341283231285,0.7499098112842421,0.7448309837699038,0.731274016716407,0.7017642516224789
0.8790598080677103,0.7763223445560453,0.7730191008368122,0.7304147684069241,0.7499098112842421,0.7578116238536994,0.7399277767722708,0.7147448917062745
0.8790598080677103,0.7763223445560453,0.7859565461119754,0.7304147684069241,0.7499098112842421,0.7664365873704748,0.7528652220474339,0.7276823369814377
0.8790598080677103,0.7849191013287328,0.7988516812710064,0.7347131467932678,0.7585065680569294,0.7750333441431622,0.765760357206465,0.7405774721404687
0.8876289272791796,0.7934882205402018,0.8074208004824756,0.7347131467932678,0.762791127662664,0.7836024633546314,0.765760357206465,0.7405774721404687
0.8876289272791796,0.806301267378605,0.8159628317080776,0.7432551780188699,0.7756041745010671,0.7964155101930345,0.774302388432067,0.7491195033660708
0.8876289272791796,0.8105590044535382,0.8202205687830109,0.7517706521687363,0.7841196486509335,0.7964155101930345,0.7828178625819334,0.753377240441004
0.8876289272791796,0.8190484346572329,0.8202205687830109,0.7645047974742781,0.7926090788546282,0.8049049403967291,0.7870625776837807,0.7618666706446986
0.8960928097169626,0.8190484346572329,0.8286844512207938,0.7729686799120611,0.7926090788546282,0.8091368816156206,0.7955264601215638,0.7703305530824817
