LRI,PRR,SPRR,SRR1,SRR2,SRR3,SRR4,SRR5
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5
0.5,0.25,0.625,0.375,0.25,0.375,0.0,0.5
0.3800937667159343,0.36990623328406574,0.6549765583210164,0.4049765583210164,0.36990623328406574,0.4049765583210164,0.1798593499260986,0.3800937667159343
0.319393943239799,0.31083332804527636,0.5503787854751256,0.34030302838010046,0.35075757095025123,0.46007575709502513,0.23098484223532662,0.319393943239799
0.31100268884204535,0.27324674038134866,0.483825882030957,0.2991529056151259,0.3990347639173195,0.46490347639173196,0.29374519309251534,0.31100268884204535
0.312684784317994,0.2777728697641855,0.49759868902605386,0.3268365327068051,0.36897676127465356,0.4549927215769842,0.32183616573900214,0.28757585867988095
0.31402406651007986,0.3246171266389663,0.4653240210809716,0.370498479289045,0.3450446193453813,0.4254815123833492,0.32258188166350005,0.3337842854789382
0.37235161817028467,0.3060416826200661,0.4577711674880087,0.3683717920889504,0.3253002605771477,0.4011343434702806,0.3041228997040665,0.3719068973008373
0.40459584044969854,0.3245680940340661,0.43425405869763706,0.3494474033874996,0.34283729977828026,0.38052684202646797,0.2884991736462842,0.35280089940300663
0.4479971150108782,0.3561320244480193,0.46069220200344774,0.37984868693469576,0.3735474832286459,0.4094757375093156,0.2750171812188883,0.3830454691291026
0.47170388570124633,0.38378410900475696,0.4695381510639105,0.40648221616427505,0.41476723710862834,0.42052127105085896,0.3061528906629417,0.4238573146812746
0.4927268085164767,0.40830569597706906,0.49064725674304366,0.4301005586455695,0.4247912787804633,0.4568455539876131,0.3337637207076142,0.44678423554286856
0.48680997630077505,0.43026993206557573,0.47243397987015245,0.45125574941132623,0.421396275833312,0.4770079459586465,0.3584950233914728,0.46732011289677533
0.5046803741338777,0.4501091777665715,0.49080498130737554,0.4703642231029246,0.44154452163131214,0.49521967190355326,0.36922623329791554,0.4626544005005845
0.48811614231696726,0.4462764506447229,0.5184578001022974,0.49868793277208145,0.42705248629837544,0.4899063627726604,0.40086941642886803,0.4802907452686572
0.5040160202826423,0.4531221002720403,0.533415220811659,0.5039056034011997,0.44484909271965795,0.4746891386586772,0.39877164471096477,0.4964336917668393
0.5186476148537198,0.4397549369492375,0.5275127780346421,0.498873698334178,0.4612261196666183,0.49018588020930104,0.41650796261429296,0.5014555875804543
0.5134395278197746,0.46486813395618026,0.5407915958042907,0.4848533129728659,0.4763678628575441,0.504513736029264,0.4329064683818284,0.4873626406022161
0.5354515054943019,0.46133677285153096,0.526272773423434,0.48078540273053755,0.47252776448211936,0.4999179954868663,0.43023319336629484,0.47427824419356784
0.5473947039823743,0.4494761453536949,0.5384519503298799,0.49413402632190667,0.47751893218682523,0.5127747342576346,0.4277419695747475,0.47922440835851315
0.542113147615757,0.4630592722890496,0.5498397688458686,0.4819422109337788,0.4904101568004899,0.5165717244054674,0.44186134587686293,0.47562482411874296
0.5371598045037588,0.45998149827922813,0.5447031100901587,0.4784164354043103,0.49459187796970916,0.5280411575366901,0.4313780965187775,0.4722489298628719
0.5248833856614185,0.4570870413495516,0.5398723988412485,0.4751006606329371,0.5061426338906524,0.5159731391154249,0.4443735600503669,0.47669221386769095
0.5280098548636846,0.4617084906440716,0.5426683446718813,0.4793248908370852,0.5023320086023462,0.5192960885459177,0.44927535486555525,0.4735310010527227
0.5309642843607917,0.47317813495944183,0.5382079397034284,0.4904191737714579,0.498731069963311,0.5153336878371517,0.45390741942587853,0.484748737271931
0.5406343890385497,0.4702949560771646,0.5408563719977861,0.4940528665770609,0.4953210664745651,0.5115813883410623,0.45142154469382123,0.49537166742371513
0.5498096760566882,0.4742172497010395,0.5367113437301337,0.4908426832029811,0.485427611582453,0.5080210933906026,0.44906287176133214,0.49213514255606444
