LRI,PRR,SPRR,SRR1,SRR2,SRR3,SRR4,SRR5
0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5
0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2857142857142857
0.7041502191900463,0.5916995616199074,0.6332017535203703,0.5207510959502315,0.5501973697194447,0.6626480272895835,0.4792489040497686,0.3667982464796298
0.65062990670881,0.65062990670881,0.6380317725326095,0.5899214926590395,0.4707869213907312,0.6151177610114409,0.5062990670881004,0.4100785073409606
0.6524031451183457,0.6524031451183457,0.5674824565528108,0.5984074643050863,0.49244600270679234,0.5471021242444422,0.4503158787862199,0.4384503218935327
0.7139240520239534,0.5934596089814529,0.5764435845252929,0.5443423478800958,0.44795432762335774,0.4976723597310853,0.46986281165908805,0.4590692880432509
0.7102945950128993,0.5478807831045993,0.5321716216666903,0.502535821006251,0.4647518509383537,0.5106514436879804,0.4337764547200302,0.5006137947941554
0.707369294522654,0.5558455070002811,0.541189662082262,0.5135409743902128,0.4782904609945157,0.5211124356618221,0.471742365029841,0.46704709028063807
0.6651603480689434,0.5425681361894025,0.5486769140858271,0.5226780322128113,0.48953092794712016,0.5297977020285795,0.48337355891120365,0.45906834869429053
0.6652414971475319,0.5492536285000167,0.5550333115433698,0.5304350532247035,0.4990736647917071,0.5371711689594977,0.5112054928275517,0.4522946949279017
0.6653115965014856,0.555028785778308,0.5605241854139985,0.537135833701792,0.5237125670451342,0.5599361815502873,0.5352476707642063,0.430047821496026
0.6653729995809295,0.5449829713041607,0.5804384076071736,0.5581098658259589,0.5301903289806125,0.5647725218558287,0.541202735862091,0.44076986831050097
0.6748878420819213,0.5579210048695581,0.6065853823301383,0.5706746469827173,0.51511480468197,0.5913649431069454,0.5542482573014582,0.4566711154249619
0.6970771825191616,0.5698096205310381,0.6037190334205254,0.5687740280339696,0.5416008437989447,0.5889079100755277,0.5393431281623597,0.47128259517777704
0.7175822965688008,0.5552577719583085,0.6138392918544653,0.5542486265141808,0.5405384377642838,0.5738683276923535,0.5511074241683157,0.4975540714037368
0.7244553795049077,0.5539129863980561,0.5989005386846072,0.5529284001095613,0.5517201639267466,0.5842389180975895,0.5498636439070503,0.5097818903265425
0.730865053404468,0.5759207077859803,0.6082308487581685,0.5749590247827099,0.5621479761620759,0.5939102843914935,0.5603346422074637,0.5095543455934908
0.736865010873463,0.5965216610304345,0.6058180053218303,0.5844346718740426,0.5607624808242408,0.5918166963258121,0.5589895724135514,0.5316348367261453
0.7425001698390857,0.6158700725776423,0.6249673313044194,0.5933341979019735,0.570168957904455,0.600558132844583,0.5470185490573186,0.5309573618893891
0.758115931675833,0.6237888617603677,0.6326985816653679,0.6120249971171742,0.5893373055708752,0.5881777039676148,0.5563567035660563,0.5200117439781995
0.7529842704814227,0.6213277874126064,0.6201197581180935,0.6296790289094585,0.577620557357074,0.6063058491865784,0.5751174892883308,0.5295544990154718
0.7577284358244601,0.6382034992021816,0.6274157091959995,0.6271884233279029,0.5665268207963287,0.6138671091504105,0.5640718264628337,0.5385898395822791
0.7622302826563183,0.6449263370079171,0.6436299142697693,0.6155341203305811,0.5745815418079931,0.6024603404282324,0.5721721657396878,0.5564545910627986
0.7665108344807426,0.6333157726377361,0.6320426893087402,0.6224556330489944,0.5822403209734047,0.6096172195046426,0.5798743207363033,0.546436777433739
0.7618564366919365,0.639719618321347,0.6384687683707538,0.611584945079637,0.5982682570572774,0.6251670400318384,0.595943577115065,0.5630899936650665
0.7574150072633463,0.6288691325561201,0.6361201560144877,0.6181729750598214,0.5966014982244444,0.6230440424759641,0.5943162479103055,0.5705005617774876
0.76966067409828,0.6349893006167874,0.6503660468664898,0.6079789361646307,0.6032537787078539,0.6127696767908545,0.5845156205913011,0.5775832621790689
0.773357354974295,0.6408473019227673,0.6559772691060897,0.6142704227095449,0.6176455226877935,0.6029354292661344,0.5751348181255777,0.5683137160811751
0.7690838726303516,0.6464620501125756,0.6457221681309696,0.6281173144839229,0.6079896740779391,0.6169595245928137,0.5817768704437508,0.5594290872709418
0.772603401651472,0.6594713259023414,0.6435011305377982,0.6337853980389136,0.5987229445219153,0.6151768754301508,0.572909665702933,0.5661440886477371
0.783420918362228,0.6496639634477883,0.6488028221961433,0.6243600252094491,0.5972547810681331,0.6060282402218682,0.5792611620376014,0.5725961996168685
0.7865659371753364,0.6402299711536521,0.6393813348282293,0.6225541508104779,0.5885818404107349,0.6117492386994956,0.5781101836334451,0.5642813346424141
0.7966890737908369,0.6382402047133511,0.6303089552781966,0.6137205373798977,0.5944195799477711,0.6172582488554671,0.5911911634209365,0.5775585362461405
0.8064468037515325,0.629385265403337,0.6354380457684103,0.6190797754425361,0.600046599333843,0.6225684047384165,0.5968629738311423,0.5764824897571206
0.8158611522321116,0.6344160204808182,0.6403866399043209,0.6242504180935718,0.6122626412697498,0.6276916924466898,0.6023351891857932,0.5686572687345919
0.8183080654186061,0.6459182584885935,0.6518095378511801,0.6292435339837371,0.6174150556976357,0.6326390792596124,0.6076195237039097,0.5611007156968728
0.8271809232949238,0.6375110284532152,0.6498335947817494,0.6340692760276241,0.6093788214956455,0.6309126576321673,0.5997107875091485,0.566813400230878
0.8293853517656161,0.642134829392468,0.6543002127492811,0.625981277925123,0.6079836179521891,0.6228649244101108,0.6111946075231797,0.5787168494809302
0.831519204871511,0.6466105981127682,0.646116973176295,0.6181522192366947,0.6128865110100304,0.6338351278756746,0.6098039124036367,0.5839857778437594
0.8335862335144888,0.6386775715257751,0.650458633317146,0.6167026533012575,0.617635863416725,0.6383274694399227,0.6145910840740009,0.5890897026704867
0.8295697495232095,0.6370078496067542,0.642626905190409,0.6273378333420454,0.6101993318437113,0.6306418043715892,0.6071912126094041,0.5880170344107867
0.8424746534981725,0.6391661216099485,0.6625891119404873,0.6295536011488044,0.6244085643841648,0.6328379274886086,0.6095267678204891,0.596412376569886
0.8492738158031338,0.6530333710509523,0.6763187776012256,0.6317295579852483,0.6442363755982781,0.652616225654867,0.6118203598263615,0.5929091232188978
0.844344370409212,0.6608515779958587,0.6723932162321677,0.6512800314684922,0.6404970303185856,0.6488282411583584,0.6082691670325491,0.5952720033761748
0.8395004191782065,0.6800080651782601,0.6742726760108227,0.6590175541912214,0.6368225386215979,0.645105953822035,0.6219903783280913,0.6090677785926707
0.8460823701123596,0.6818229483967702,0.6704484353621525,0.6552798353000516,0.6388823551615489,0.6584620957140438,0.6184626647301494,0.6112850105007257
0.8525539340371795,0.6779990525816169,0.672296673019537,0.6516048023228687,0.6409076261708669,0.6603775568553653,0.6374274802963134,0.6302900808016929
0.8589187035372257,0.6742382590951616,0.6796613116647393,0.6646311175211245,0.6484463767451125,0.6678083096555415,0.644985534894491,0.626793924248921
0.8651800868376252,0.6705385540968625,0.6923935595417748,0.6719586028164714,0.650375434729558,0.6751183609452357,0.6524208201541053,0.6343290311842185
0.8659120594018889,0.672327286441567,0.6940636353467866,0.6683103638431205,0.6631321609264296,0.6877407513253524,0.6488786569120018,0.6308850929954752
0.8612596064545426,0.6794607300311769,0.6903345056148997,0.6808382830495214,0.659569222700678,0.684045593773529,0.6453923012399193,0.6382412010611705
0.8719525833497253,0.695500195373951,0.6903345056148997,0.6915312599447042,0.659569222700678,0.684045593773529,0.6507387896875106,0.6435876895087619
0.8719525833497253,0.7061418707746463,0.6903345056148997,0.6915312599447042,0.6702108981013734,0.6893664314738768,0.6507387896875106,0.6435876895087619
0.8719525833497253,0.7061418707746463,0.7009263147815513,0.6915312599447042,0.6702108981013734,0.6893664314738768,0.6666265034374883,0.6594754032587394
0.8772242385674304,0.7061418707746463,0.7114696252169616,0.6968029151624092,0.6807542085367835,0.6999097419092869,0.6771698138728984,0.6594754032587394
0.8824722965057307,0.7218860445895474,0.7219657410935624,0.7072990310390099,0.6912503244133843,0.7104058577858877,0.6876659297494992,0.6594754032587394
0.8876973796163706,0.7323362108108272,0.7324159073148422,0.7229742803709297,0.7017004906346641,0.7208560240071675,0.7033411790814189,0.6594754032587394
0.8876973796163706,0.7323362108108272,0.7480240162134107,0.7333796863033087,0.7017004906346641,0.7208560240071675,0.7033411790814189,0.6698808091911186
0.8876973796163706,0.7426979937181001,0.7480240162134107,0.7333796863033087,0.7120622735419369,0.7312178069144403,0.7137029619886918,0.6802425920983913
0.8876973796163706,0.7530172419269261,0.7583432644222369,0.7333796863033087,0.7275411458551759,0.7466966792276793,0.7240222101975178,0.6957214644116304
0.8876973796163706,0.7530172419269261,0.7583432644222369,0.7436574421250685,0.7275411458551759,0.7466966792276793,0.7240222101975178,0.7059992202333901
0.8876973796163706,0.7632545043584874,0.7685805268537982,0.7436574421250685,0.7377784082867372,0.7466966792276793,0.7240222101975178,0.7111178514491707
0.8876973796163706,0.7683533679702466,0.7787782540773165,0.7538551693485869,0.7479761355102555,0.7568944064511977,0.7240222101975178,0.7111178514491707
0.8876973796163706,0.7785124796699906,0.7787782540773165,0.758934725198459,0.7479761355102555,0.7568944064511977,0.7341813218972618,0.7111178514491707
0.8876973796163706,0.7785124796699906,0.7787782540773165,0.758934725198459,0.7479761355102555,0.7670157859635216,0.7443027014095857,0.7212392309614946
0.8876973796163706,0.7785124796699906,0.7838205022327804,0.7690192215093868,0.7530183836657195,0.7720580341189854,0.7493449495650496,0.7313237272724226
0.8876973796163706,0.7885609092734243,0.7988931466379308,0.7790676511128205,0.7630668132691532,0.7821064637224191,0.7593933791684833,0.7413721568758562
0.8876973796163706,0.7985740579016868,0.8089062952661933,0.7940873740552141,0.7780865362115468,0.7971261866648127,0.7694065277967458,0.7513853055041186
0.8876973796163706,0.8135419942576166,0.8188849195034799,0.8040659982925007,0.7880651604488333,0.8071048109020993,0.7843744641526756,0.7613639297414052
0.8876973796163706,0.8234868230459024,0.8288297482917655,0.8140108270807863,0.798009989237119,0.817049639690385,0.7943192929409613,0.7762811729238337
