LRI,PRR,SPRR,SRR1,SRR2,SRR3,SRR4,SRR5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1598749777120876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1343434279336683,0.0,0.15969697161989949,0.0,0.0,0.0,0.15969697161989949,0.0
0.12305851243009325,0.0,0.14628234569716955,0.0,0.0,0.0,0.14628234569716955,0.0
0.11442481870759828,0.10523888455989061,0.13601928510251993,0.0,0.0,0.0,0.13601928510251993,0.10523888455989061
0.10748137203867328,0.09885285231013856,0.12776545815551743,0.0,0.0,0.09102194891828914,0.12776545815551743,0.09885285231013856
0.10170603086925567,0.09354115097220177,0.12090018376871893,0.08060012251247929,0.08060012251247929,0.08613102876219667,0.12090018376871893,0.09354115097220177
0.09678425943060222,0.0890144954606364,0.11504956639317934,0.07669971092878622,0.07669971092878622,0.0819629648458241,0.11504956639317934,0.0890144954606364
0.11458202415614135,0.08508543494049456,0.10997132933936402,0.07331421955957601,0.07331421955957601,0.07834515577300954,0.10997132933936402,0.08508543494049456
0.15058460139740829,0.0816257187080198,0.10549971097732225,0.07033314065154816,0.07033314065154816,0.07515951057588258,0.10549971097732225,0.0816257187080198
0.14489907094351978,0.07854382650105891,0.15815100325833517,0.06767761538946195,0.06767761538946195,0.07232175902417651,0.15815100325833517,0.07854382650105891
0.14229659795088137,0.07713313293431301,0.1553105177254851,0.06646208539944637,0.06646208539944637,0.07102281746840983,0.1553105177254851,0.07713313293431301
0.13985525169553248,0.1272800105375101,0.1526458949844952,0.06532181243685153,0.06532181243685153,0.06980429719478612,0.1526458949844952,0.1272800105375101
0.13755537505724877,0.12518692987584856,0.1501356801477365,0.06424761530394069,0.06424761530394069,0.1179904651132577,0.1501356801477365,0.12518692987584856
0.18574108653520427,0.12518692987584856,0.1501356801477365,0.1124333267818962,0.1124333267818962,0.1179904651132577,0.1501356801477365,0.12518692987584856
0.2171775143630289,0.15662335770367322,0.1501356801477365,0.1124333267818962,0.14386975460972085,0.14942689294108233,0.1501356801477365,0.12518692987584856
0.23258489346018735,0.15662335770367322,0.1501356801477365,0.1124333267818962,0.14386975460972085,0.14942689294108233,0.1501356801477365,0.12518692987584856
0.23258489346018735,0.15662335770367322,0.1501356801477365,0.1124333267818962,0.14386975460972085,0.14942689294108233,0.1501356801477365,0.12518692987584856
0.23258489346018735,0.15662335770367322,0.17986667700533931,0.142164323639499,0.14386975460972085,0.14942689294108233,0.17986667700533931,0.15491792673345137
0.27646670512349036,0.15662335770367322,0.17986667700533931,0.142164323639499,0.14386975460972085,0.14942689294108233,0.17986667700533931,0.15491792673345137
0.31968809798133624,0.1854376196089038,0.20868093891056988,0.142164323639499,0.14386975460972085,0.14942689294108233,0.17986667700533931,0.18373218863868193
0.31968809798133624,0.1854376196089038,0.20868093891056988,0.142164323639499,0.14386975460972085,0.17783265633199316,0.17986667700533931,0.18373218863868193
0.31968809798133624,0.1854376196089038,0.20868093891056988,0.17018968493474856,0.17189511590497042,0.17783265633199316,0.2078920383005889,0.18373218863868193
0.31968809798133624,0.19927259052066612,0.20868093891056988,0.17018968493474856,0.18573008681673273,0.19166762724375547,0.2078920383005889,0.18373218863868193
0.34702495119359233,0.19927259052066612,0.20868093891056988,0.17018968493474856,0.18573008681673273,0.19166762724375547,0.2078920383005889,0.18373218863868193
0.34702495119359233,0.19927259052066612,0.20868093891056988,0.17018968493474856,0.18573008681673273,0.19166762724375547,0.2078920383005889,0.18373218863868193
0.34702495119359233,0.19927259052066612,0.23540982260881863,0.18355412678387292,0.18573008681673273,0.19166762724375547,0.23462092199883763,0.19709663048780632
0.34702495119359233,0.19927259052066612,0.23540982260881863,0.18355412678387292,0.18573008681673273,0.19166762724375547,0.23462092199883763,0.19709663048780632
0.3863049885525503,0.22545928209330474,0.24850316839513795,0.18355412678387292,0.18573008681673273,0.19166762724375547,0.23462092199883763,0.22328332206044493
0.4122416334809074,0.22545928209330474,0.24850316839513795,0.18355412678387292,0.18573008681673273,0.21760427217211262,0.23462092199883763,0.22328332206044493
0.43794067960248373,0.22545928209330474,0.24850316839513795,0.2092531729054492,0.211429132938309,0.21760427217211262,0.2474704450596258,0.22328332206044493
0.4634135565362597,0.22545928209330474,0.24850316839513795,0.2092531729054492,0.211429132938309,0.21760427217211262,0.2474704450596258,0.22328332206044493
0.4634135565362597,0.22545928209330474,0.24850316839513795,0.2092531729054492,0.211429132938309,0.21760427217211262,0.2474704450596258,0.22328332206044493
0.4634135565362597,0.22545928209330474,0.24850316839513795,0.2092531729054492,0.211429132938309,0.21760427217211262,0.2474704450596258,0.22328332206044493
0.4634135565362597,0.22545928209330474,0.2857847239028195,0.2092531729054492,0.211429132938309,0.21760427217211262,0.2847520005673073,0.22328332206044493
0.4634135565362597,0.22545928209330474,0.2857847239028195,0.2092531729054492,0.211429132938309,0.21760427217211262,0.2847520005673073,0.22328332206044493
0.4634135565362597,0.2621867036169584,0.2857847239028195,0.2092531729054492,0.211429132938309,0.21760427217211262,0.2847520005673073,0.2600107435840986
0.4634135565362597,0.2621867036169584,0.2857847239028195,0.2092531729054492,0.211429132938309,0.25407128791293404,0.2847520005673073,0.2600107435840986
0.4634135565362597,0.2621867036169584,0.2857847239028195,0.24546990535190694,0.24764586538476674,0.25407128791293404,0.2847520005673073,0.2600107435840986
0.4634135565362597,0.2861706482426235,0.29777669621565206,0.24546990535190694,0.27162981001043185,0.2780552325385992,0.2847520005673073,0.2600107435840986
